Obs#,Time,Date,Species,t_or_b,Plant,Location,configName,configAuthor,Sample,gsw,gbw,gtw,E_apparent,VPcham,VPref,VPleaf,VPDleaf,H2O_r,H2O_s,H2O_leaf,leaf_area,leaf_width,rh_s,rh_r,Tref,Tmeas,Tleaf,P_atm,flow,flow_s,leak_pct,Qamb,batt,match_time,match_date,rh_adj,type,gsw1sec,gsw2sec,gsw4sec,flr1sec,flr2sec,flr4sec,auto,flow_set,gsw_limit,gsw_period,aw,Bla,Blb,Blc,Bld,Ble,chamber,v_humA,v_humB,v_flowIn,v_flowOut,v_temp,v_irt,v_pres,v_par,v_F,i_LED,b_rhr,m_rhr,span_rhr,b_rhs,m_rhs,span_rhs,z_flowIn,z_flowOut,z_quantum,z_flr,flashId,lciSerNum,lcpSerNum,lcfSerNum,lcrhSerNum,version,configUpdatedAt
29,11:16:38,3/15/24,Eschscholzia californica,t,KG_5,"37.72540, 122.48134",Petals,Kevin Simonin,29,0.003625102,2.52969032,0.003619915,0.080811525,0.588691,0.58571,2.80270021,2.21400921,5.806855,5.836408,27.78527025,0.4417875,7.5,22.86,22.75,21.51,22.9,22.9,100.87,120.1,120.8,-0.6,114,4.114,11:12:24,3/15/24,-0.05,1,0.001,0.001,-9999,-0.003,0.002,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.440874,2.477301,1.352463,0.848516,0.313609,0.016607,0.391527,0.207384,41.105034,0.000145,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
30,11:16:53,3/15/24,Eschscholzia californica,t,KG_5,"37.72540, 122.48135",Petals,Kevin Simonin,30,0.000497918,2.52969032,0.00049782,0.011614545,0.552618,0.55219,2.866132342,2.313514342,5.474432,5.478681,28.41412057,0.4417875,7.5,21.38,21.36,21.57,23.27,23.27,100.87,120.1,120.9,-0.6,103,4.111,11:12:24,3/15/24,-0.05,1,-0.001,0,-9999,0.003,0.002,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.438626,2.474801,1.352803,0.848734,0.312815,0.020191,0.392114,0.197776,41.127922,0.000135,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
34,11:20:35,3/15/24,Eschscholzia californica,t,KG_6,"37.72540, 122.48139",Petals,Kevin Simonin,34,0.009112516,2.53097928,0.009079825,0.215040513,0.586527,0.578604,2.932582462,2.346055462,5.738728,5.817305,29.08730869,0.4417875,7.5,21.55,21.26,22.41,23.65,23.65,100.82,120.2,121,-0.7,99,4.111,11:12:24,3/15/24,-0.05,1,-0.002,-0.002,-9999,-0.003,0,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.438355,2.474981,1.353579,0.849124,0.302432,0.014813,0.397149,0.193809,41.258453,0.000142,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
35,11:20:44,3/15/24,Eschscholzia californica,t,KG_6,"37.72540, 122.48140",Petals,Kevin Simonin,35,0.010171981,2.53355312,0.010131305,0.239111639,0.592912,0.584118,2.930816664,2.337904664,5.793746,5.880968,29.06979432,0.4417875,7.5,21.75,21.43,22.44,23.64,23.64,100.82,120.4,121.1,-0.6,124,4.111,11:12:24,3/15/24,-0.05,1,0.002,0.003,-9999,0.001,-0.002,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.438615,2.475303,1.354963,0.849188,0.302063,0.014339,0.397229,0.216128,41.256668,0.000146,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
36,11:20:52,3/15/24,Eschscholzia californica,t,KG_6,"37.72540, 122.48141",Petals,Kevin Simonin,36,0.008202342,2.53097928,0.008175846,0.196637472,0.608037,0.600794,2.989581491,2.381544491,5.958914,6.030751,29.65266308,0.4417875,7.5,22.26,22,22.47,23.97,23.97,100.82,120.2,120.9,-0.6,96,4.109,11:12:24,3/15/24,-0.05,1,0.001,0.002,-9999,0.003,0,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.439535,2.47616,1.353123,0.848786,0.301695,0.017816,0.397325,0.191018,41.253448,0.000137,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
40,11:23:42,3/15/24,Eschscholzia californica,t,KG_7,"37.72540, 122.48145",Petals,Kevin Simonin,40,0.007778536,2.53097928,0.007754703,0.155151731,0.599401,0.593686,2.584713529,1.985312529,5.888731,5.945417,25.63691261,0.4417875,7.5,21.38,21.17,22.91,21.57,21.57,100.82,120.2,120.8,-0.5,5,4.107,11:22:52,3/15/24,-0.09,1,0.001,0.002,-9999,-0.001,-0.002,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.438148,2.474685,1.353272,0.848581,0.296528,-0.014891,0.399492,0.111603,41.065334,0.000143,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
41,11:23:52,3/15/24,Eschscholzia californica,t,KG_7,"37.72540, 122.48146",Petals,Kevin Simonin,41,-0.000440984,2.52969032,-0.000441061,-0.008709964,0.596539,0.59686,2.556383212,1.959844212,5.920146,5.916961,25.35591363,0.4417875,7.5,21.29,21.3,22.9,21.39,21.39,100.82,120.1,121.1,-0.8,6,4.107,11:22:52,3/15/24,-0.09,1,-0.001,0,-9999,0.001,-0.001,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.438356,2.474539,1.35289,0.849187,0.296661,-0.016791,0.399622,0.112097,41.058899,0.000143,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
42,11:24:03,3/15/24,Eschscholzia californica,t,KG_7,"37.72540, 122.48147",Petals,Kevin Simonin,42,0.003100873,2.53226688,0.00309708,0.061445594,0.59054,0.588279,2.559517539,1.968977539,5.834664,5.857097,25.38700198,0.4417875,7.5,21.1,21.02,22.88,21.41,21.41,100.82,120.3,121.1,-0.7,5,4.106,11:22:52,3/15/24,-0.09,1,0.001,0.003,-9999,0.004,-0.001,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.437898,2.474219,1.353895,0.849308,0.296872,-0.01634,0.39977,0.111516,41.05246,0.000148,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
46,11:26:52,3/15/24,Eschscholzia californica,t,KG_8,"37.72540, 122.48151",Petals,Kevin Simonin,46,0.001841247,2.53097928,0.001839908,0.0375362,0.746643,0.745263,2.767247378,2.020604378,7.393625,7.407319,27.45285097,0.4417875,7.5,26.73,26.68,22.85,22.69,22.69,100.8,120.2,120.9,-0.6,14,4.105,11:22:52,3/15/24,-0.09,1,-0.002,0,-9999,-0.001,-0.002,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.446903,2.483513,1.353795,0.848883,0.297254,-0.001316,0.403691,0.119698,40.979149,0.000142,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
47,11:27:18,3/15/24,Eschscholzia californica,t,KG_8,"37.72540, 122.48152",Petals,Kevin Simonin,47,0.012622917,2.53097928,0.012560275,0.262841998,0.725055,0.715387,2.797611317,2.072556317,7.097379,7.19329,27.75408052,0.4417875,7.5,25.86,25.52,22.91,22.87,22.87,100.8,120.2,121.1,-0.7,12,4.105,11:22:52,3/15/24,-0.09,1,0.003,0.001,-0.013,0.003,-0.001,-0.001,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.445075,2.482097,1.353684,0.849215,0.296537,-0.00005,0.404265,0.117622,40.981293,0.000137,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
48,11:27:30,3/15/24,Eschscholzia californica,t,KG_8,"37.72540, 122.48153",Petals,Kevin Simonin,48,0.001555336,2.53097928,0.001554381,0.0320117,0.742763,0.741586,2.782393108,2.039630108,7.357037,7.368716,27.60310623,0.4417875,7.5,26.44,26.4,22.94,22.78,22.78,100.8,120.2,121,-0.6,10,4.104,11:22:52,3/15/24,-0.09,1,0.002,0.003,-9999,0,0.001,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.44645,2.483031,1.353516,0.848968,0.296148,-0.001436,0.404561,0.115868,40.982723,0.000138,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
52,11:30:18,3/15/24,Eschscholzia californica,t,KG_9,"37.72540, 122.48157",Petals,Kevin Simonin,52,0.00983785,2.53097928,0.009799759,0.240516581,0.691619,0.682766,3.11951866,2.42789966,6.771326,6.85912,30.9383979,0.4417875,7.5,23.82,23.52,23.48,24.68,24.68,100.83,120.2,120.9,-0.6,72,4.102,11:22:52,3/15/24,-0.09,1,0,-0.001,-9999,-0.001,-0.001,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.44183,2.478668,1.353741,0.848842,0.289747,0.014286,0.406614,0.170474,40.94696,0.000136,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
53,11:30:30,3/15/24,Eschscholzia californica,t,KG_9,"37.72540, 122.48158",Petals,Kevin Simonin,53,-0.000397535,2.53097928,-0.000397598,-0.009643821,0.669251,0.669607,3.06953578,2.40028478,6.640665,6.637144,30.44268353,0.4417875,7.5,22.98,23,23.53,24.41,24.41,100.83,120.2,121,-0.6,30,4.102,11:22:52,3/15/24,-0.09,1,0,-0.001,-9999,0.003,0.001,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.440995,2.477277,1.353615,0.848925,0.289191,0.010498,0.406658,0.133082,40.92765,0.000139,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
54,11:30:41,3/15/24,Eschscholzia californica,t,KG_9,"37.72540, 122.48159",Petals,Kevin Simonin,54,0.003493754,2.52969032,0.003488935,0.082019051,0.664009,0.660987,2.99137821,2.32736921,6.555358,6.58533,29.66754151,0.4417875,7.5,22.75,22.65,23.57,23.98,23.98,100.83,120.1,120.9,-0.7,33,4.101,11:22:52,3/15/24,-0.09,1,-0.001,0,-9999,-0.001,0,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.44043,2.476882,1.352886,0.848818,0.288732,0.005112,0.406758,0.136324,40.910484,0.000142,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
58,11:32:50,3/15/24,Eschscholzia californica,t,KG_10,"37.72540, 122.48163",Petals,Kevin Simonin,58,0.005378737,2.52969032,0.005367325,0.133408521,0.69707,0.692157,3.155116854,2.458046854,6.864982,6.913717,31.2945532,0.4417875,7.5,23.18,23.02,24.07,24.87,24.87,100.82,120.1,120.9,-0.6,68,4.1,11:22:52,3/15/24,-0.09,1,-0.001,-0.003,-9999,0.005,-0.001,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.440961,2.477532,1.353042,0.848682,0.283099,0.009639,0.408244,0.16647,40.809631,0.000141,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
59,11:33:11,3/15/24,Eschscholzia californica,t,KG_10,"37.72540, 122.48164",Petals,Kevin Simonin,59,0.010305368,2.53226688,0.010263599,0.265477429,0.721276,0.711516,3.277652122,2.556376122,7.056926,7.153722,32.50671548,0.4417875,7.5,23.85,23.52,24.16,25.51,25.51,100.83,120.3,120.9,-0.5,66,4.099,11:33:02,3/15/24,-0.04,1,0.001,0.001,-9999,0.003,-0.002,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.441749,2.478521,1.354047,0.848719,0.281983,0.016075,0.40849,0.164682,40.783524,0.000142,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
60,11:33:53,3/15/24,Eschscholzia californica,t,KG_10,"37.72540, 122.48165",Petals,Kevin Simonin,60,0.026391983,2.53097928,0.026119619,0.645168317,0.78049,0.756766,3.221622661,2.441132661,7.505419,7.740711,31.95103304,0.4417875,7.5,25.5,24.73,24.36,25.22,25.22,100.83,120.2,120.9,-0.6,73,4.098,11:33:02,3/15/24,-0.04,1,-0.002,-0.002,0.019,0.003,-0.002,-0.005,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.443625,2.481201,1.353406,0.848866,0.279795,0.010272,0.408969,0.170811,40.736317,0.000144,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
64,11:35:56,3/15/24,Eschscholzia californica,t,KG_11,"37.72540, 122.48169",Petals,Kevin Simonin,64,0.012362554,2.52969032,0.012302432,0.320518324,0.688822,0.677017,3.264050405,2.575228405,6.715425,6.832522,32.37502882,0.4417875,7.5,21.89,21.51,24.83,25.44,25.44,100.82,120.1,120.6,-0.4,42,4.098,11:33:02,3/15/24,-0.04,1,0,0.002,-9999,0.003,0.002,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.438444,2.475182,1.352711,0.848167,0.274612,0.007334,0.410384,0.144441,40.675163,0.000145,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
65,11:36:07,3/15/24,Eschscholzia californica,t,KG_11,"37.72540, 122.48170",Petals,Kevin Simonin,65,0.010991971,2.53355312,0.010944487,0.294477614,0.722762,0.711946,3.380253064,2.657491064,7.061343,7.168622,33.52760428,0.4417875,7.5,22.92,22.58,24.86,26.03,26.03,100.82,120.4,120.7,-0.3,47,4.097,11:33:02,3/15/24,-0.04,1,0.002,0.004,-9999,-0.001,0.001,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.440151,2.476897,1.354841,0.848399,0.274272,0.014033,0.410441,0.148254,40.650486,0.00014,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
66,11:36:25,3/15/24,Eschscholzia californica,t,KG_11,"37.72540, 122.48171",Petals,Kevin Simonin,66,0.009960849,2.53355312,0.00992184,0.261248533,0.690758,0.681159,3.293257552,2.602499552,6.755823,6.851027,32.66148519,0.4417875,7.5,21.84,21.54,24.91,25.59,25.59,100.83,120.4,120.9,-0.4,48,4.095,11:33:02,3/15/24,-0.04,1,-0.003,0,-9999,-0.003,-0.002,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.438471,2.47509,1.35476,0.848761,0.273695,0.008163,0.410623,0.149409,40.618301,0.000148,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
70,11:40:30,3/15/24,Eschscholzia californica,t,KG_12,"37.72540, 122.48175",Petals,Kevin Simonin,70,0.005481554,2.53226688,0.005469714,0.15062978,0.696282,0.690743,3.416416527,2.720134527,6.85076,6.905695,33.8829369,0.4417875,7.5,21.35,21.18,25.42,26.21,26.21,100.83,120.3,120.7,-0.3,60,4.093,11:33:02,3/15/24,-0.04,1,-0.001,0,-9999,-0.003,-0.001,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.437835,2.474206,1.354574,0.848344,0.268157,0.009382,0.413803,0.159826,40.427326,0.000146,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
71,11:40:42,3/15/24,Eschscholzia californica,t,KG_12,"37.72540, 122.48176",Petals,Kevin Simonin,71,0.001489588,2.53097928,0.001488712,0.039566754,0.780067,0.778612,3.40432468,2.62425768,7.722219,7.736649,33.76301378,0.4417875,7.5,23.88,23.83,25.45,26.15,26.15,100.83,120.2,120.6,-0.4,48,4.093,11:33:02,3/15/24,-0.04,1,-0.004,-0.003,0.002,0.004,0.001,-0.003,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.442057,2.478382,1.35324,0.848152,0.267827,0.008314,0.414092,0.149325,40.428398,0.000145,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
72,11:41:01,3/15/24,Eschscholzia californica,t,KG_12,"37.72540, 122.48177",Petals,Kevin Simonin,72,0.01589126,2.53097928,0.015792106,0.418305247,0.799704,0.784326,3.414398619,2.614694619,7.779083,7.931609,33.86628267,0.4417875,7.5,24.39,23.92,25.51,26.2,26.2,100.82,120.2,120.6,-0.4,58,4.092,11:33:02,3/15/24,-0.04,1,-0.001,-0.001,-9999,0,0.002,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.442191,2.479215,1.353477,0.848195,0.267195,0.008178,0.414574,0.158446,40.436981,0.000136,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
76,11:43:50,3/15/24,Eschscholzia californica,t,KG_13,"37.72540, 122.48181",Petals,Kevin Simonin,76,0.005110065,2.53355312,0.005099779,0.123015388,0.709068,0.704548,3.095364733,2.386296733,6.987385,7.032206,30.6988469,0.4417875,7.5,21.37,21.24,25.71,24.55,24.55,100.83,120.4,120.8,-0.3,129,4.091,11:43:18,3/15/24,-0.08,1,0,0.004,-9999,-0.001,-0.008,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.437887,2.474272,1.355137,0.8485,0.265085,-0.013525,0.41711,0.220631,40.309669,0.000147,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
77,11:44:00,3/15/24,Eschscholzia californica,t,KG_13,"37.72540, 122.48182",Petals,Kevin Simonin,77,0.004666769,2.53355312,0.004658189,0.111616727,0.674247,0.670145,3.045720653,2.371473653,6.646421,6.687103,30.20649264,0.4417875,7.5,20.33,20.21,25.71,24.28,24.28,100.83,120.4,120.6,-0.2,206,4.09,11:43:18,3/15/24,-0.08,1,0,0,-9999,-0.002,-0.002,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.436226,2.472528,1.354795,0.848144,0.265162,-0.016678,0.417189,0.287407,40.281059,0.000145,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
78,11:44:09,3/15/24,Eschscholzia californica,t,KG_13,"37.72540, 122.48183",Petals,Kevin Simonin,78,0.000962418,2.53097928,0.000962052,0.023178602,0.640847,0.639993,3.025695717,2.384848717,6.347627,6.356092,30.01086805,0.4417875,7.5,19.35,19.33,25.68,24.17,24.17,100.82,120.2,120.6,-0.3,54,4.09,11:43:18,3/15/24,-0.08,1,0.001,0.001,-9999,-0.002,-0.003,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.434788,2.47087,1.353632,0.848076,0.265394,-0.017644,0.417225,0.154331,40.248154,0.000141,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
82,11:45:47,3/15/24,Eschscholzia californica,t,KG_14,"37.72540, 122.48187",Petals,Kevin Simonin,82,-0.012439793,2.53097928,-0.012501236,-0.312956656,0.910053,0.921545,3.380253064,2.470200064,9.140182,9.026195,33.52760428,0.4417875,7.5,27.56,27.91,25.64,26.03,26.03,100.82,120.2,120.6,-0.3,55,4.089,11:43:18,3/15/24,-0.08,1,-0.005,-0.001,0.016,-0.002,-0.001,0.003,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.448364,2.484373,1.353535,0.847981,0.265907,0.004762,0.419079,0.155177,40.282845,0.000142,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
83,11:45:58,3/15/24,Eschscholzia californica,t,KG_14,"37.72540, 122.48188",Petals,Kevin Simonin,83,-0.012785741,2.53097928,-0.012850659,-0.322027277,0.975457,0.987275,3.446810383,2.471353383,9.791921,9.674707,34.18437353,0.4417875,7.5,29.51,29.87,25.65,26.36,26.36,100.83,120.2,120.6,-0.3,55,4.089,11:43:18,3/15/24,-0.08,1,-0.002,0.004,-0.009,-0.003,0.002,0.003,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.451343,2.48746,1.353155,0.84803,0.265709,0.00843,0.419391,0.155595,40.292145,0.000137,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
87,11:47:27,3/15/24,Eschscholzia californica,t,KG_15,"37.72540, 122.48192",Petals,Kevin Simonin,87,0.01623678,2.53097928,0.016133282,0.422257179,0.734751,0.719216,3.320723281,2.585972281,7.133119,7.287186,32.93388159,0.4417875,7.5,22.11,21.64,25.75,25.73,25.73,100.83,120.2,120.6,-0.4,32,4.084,11:43:18,3/15/24,-0.08,1,0.002,0.002,-9999,0.003,0.003,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.438525,2.475484,1.353098,0.848192,0.264735,-0.000158,0.421126,0.135308,40.282131,0.00014,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
88,11:47:38,3/15/24,Eschscholzia californica,t,KG_15,"37.72540, 122.48193",Petals,Kevin Simonin,88,0.004378272,2.53355312,0.004370719,0.115228773,0.713624,0.709391,3.318754829,2.605130829,7.035747,7.077729,32.91435911,0.4417875,7.5,21.46,21.33,25.76,25.72,25.72,100.83,120.4,120.4,-0.1,454,4.088,11:43:18,3/15/24,-0.08,1,0,0.001,-9999,0.002,-0.002,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.438028,2.474404,1.354829,0.847721,0.264629,-0.000405,0.421279,0.505576,40.270687,0.000147,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
89,11:47:49,3/15/24,Eschscholzia californica,t,KG_15,"37.72540, 122.48194",Petals,Kevin Simonin,89,0.010906833,2.53097928,0.010860033,0.282164315,0.686075,0.67569,3.25436511,2.56829011,6.701795,6.804797,32.2789636,0.4417875,7.5,20.62,20.31,25.77,25.39,25.39,100.82,120.2,120.7,-0.4,31,4.087,11:43:18,3/15/24,-0.08,1,0.002,0.002,-9999,0.003,0,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.436373,2.472998,1.353527,0.848262,0.264535,-0.00439,0.421487,0.13463,40.274979,0.000142,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
93,11:49:30,3/15/24,Eschscholzia californica,t,KG_16,"37.72540, 122.48198",Petals,Kevin Simonin,93,-0.000962724,2.53355312,-0.000963089,-0.025713893,0.654294,0.655239,3.29130333,2.63700933,6.504112,6.494738,32.67126593,0.4417875,7.5,19.96,19.99,25.51,25.58,25.58,100.74,120.4,120.8,-0.3,44,4.086,11:43:18,3/15/24,-0.08,1,-0.002,-0.002,-9999,0.002,0.002,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.435893,2.471925,1.355299,0.848557,0.267227,0.000873,0.422829,0.14591,40.21418,0.000143,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
94,11:49:39,3/15/24,Eschscholzia californica,t,KG_16,"37.72540, 122.48199",Petals,Kevin Simonin,94,-0.002416012,2.53226688,-0.00241832,-0.06506873,0.63128,0.633672,3.289350122,2.658070122,6.289318,6.265572,32.64863644,0.4417875,7.5,19.27,19.34,25.5,25.57,25.57,100.75,120.3,120.7,-0.3,38,4.086,11:43:18,3/15/24,-0.08,1,-0.001,-0.001,-9999,0.005,0.002,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.434831,2.470747,1.354391,0.84825,0.267294,0.000837,0.423001,0.140753,40.2174,0.000147,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
95,11:49:48,3/15/24,Eschscholzia californica,t,KG_16,"37.72540, 122.48200",Petals,Kevin Simonin,95,0.00484987,2.53097928,0.004840595,0.130743724,0.685625,0.680816,3.352357512,2.666732512,6.757716,6.805443,33.27401997,0.4417875,7.5,20.93,20.78,25.5,25.89,25.89,100.75,120.2,120.5,-0.3,64,4.086,11:43:18,3/15/24,-0.08,1,-0.001,-0.002,-9999,0.003,0.002,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.437175,2.473551,1.35348,0.847942,0.267308,0.004696,0.423103,0.163412,40.2174,0.000138,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
