Date, PAR(µmol/m²s)
Mar 15 2025 10:45:00 PM, 0.174
Mar 15 2025 10:50:00 PM, 0.197
Mar 15 2025 10:55:00 PM, 0.138
Mar 15 2025 11:00:00 PM, 0.26
Mar 15 2025 11:05:00 PM, 0.156
Mar 15 2025 11:10:00 PM, 0.323
Mar 15 2025 11:15:00 PM, 0.37
Mar 15 2025 11:20:00 PM, 0.171
Mar 15 2025 11:25:00 PM, 0.168
Mar 15 2025 11:30:00 PM, 0.159
Mar 15 2025 11:35:00 PM, 0.162
Mar 15 2025 11:40:00 PM, 0.275
Mar 15 2025 11:45:00 PM, 0.218
Mar 15 2025 11:50:00 PM, 0.177
Mar 15 2025 11:55:00 PM, 0.287
Mar 16 2025 12:00:00 AM, 0.212
Mar 16 2025 12:05:00 AM, 0.29
Mar 16 2025 12:10:00 AM, 0.192
Mar 16 2025 12:15:00 AM, 0.239
Mar 16 2025 12:20:00 AM, 0.233
Mar 16 2025 12:25:00 AM, 0.326
Mar 16 2025 12:30:00 AM, 0.257
Mar 16 2025 12:35:00 AM, 0.227
Mar 16 2025 12:40:00 AM, 0.326
Mar 16 2025 12:45:00 AM, 0.162
Mar 16 2025 12:50:00 AM, 0.218
Mar 16 2025 12:55:00 AM, 0.26
Mar 16 2025 1:00:00 AM, 0.123
Mar 16 2025 1:05:00 AM, 0.233
Mar 16 2025 1:10:00 AM, 0.245
Mar 16 2025 1:15:00 AM, 0.203
Mar 16 2025 1:20:00 AM, 0.227
Mar 16 2025 1:25:00 AM, 0.197
Mar 16 2025 1:30:00 AM, 0.23
Mar 16 2025 1:35:00 AM, 0.192
Mar 16 2025 1:40:00 AM, 0.206
Mar 16 2025 1:45:00 AM, 0.209
Mar 16 2025 1:50:00 AM, 0.177
Mar 16 2025 1:55:00 AM, 0.263
Mar 16 2025 2:00:00 AM, 0.12
Mar 16 2025 2:05:00 AM, 0.26
Mar 16 2025 2:10:00 AM, 0.263
Mar 16 2025 2:15:00 AM, 0.197
Mar 16 2025 2:20:00 AM, 0.257
Mar 16 2025 2:25:00 AM, 0.296
Mar 16 2025 2:30:00 AM, 0.281
Mar 16 2025 2:35:00 AM, 0.197
Mar 16 2025 2:40:00 AM, 0.293
Mar 16 2025 2:45:00 AM, 0.296
Mar 16 2025 2:50:00 AM, 0.111
Mar 16 2025 2:55:00 AM, 0.197
Mar 16 2025 3:00:00 AM, 0.254
Mar 16 2025 3:05:00 AM, 0.251
Mar 16 2025 3:10:00 AM, 0.23
Mar 16 2025 3:15:00 AM, 0.248
Mar 16 2025 3:20:00 AM, 0.186
Mar 16 2025 3:25:00 AM, 0.203
Mar 16 2025 3:30:00 AM, 0.248
Mar 16 2025 3:35:00 AM, 0.257
Mar 16 2025 3:40:00 AM, 0.239
Mar 16 2025 3:45:00 AM, 0.215
Mar 16 2025 3:50:00 AM, 0.272
Mar 16 2025 3:55:00 AM, 0.242
Mar 16 2025 4:00:00 AM, 0.263
Mar 16 2025 4:05:00 AM, 0.305
Mar 16 2025 4:10:00 AM, 0.254
Mar 16 2025 4:15:00 AM, 0.171
Mar 16 2025 4:20:00 AM, 0.323
Mar 16 2025 4:25:00 AM, 0.212
Mar 16 2025 4:30:00 AM, 0.215
Mar 16 2025 4:35:00 AM, 0.221
Mar 16 2025 4:40:00 AM, 0.209
Mar 16 2025 4:45:00 AM, 0.132
Mar 16 2025 4:50:00 AM, 0.287
Mar 16 2025 4:55:00 AM, 0.236
Mar 16 2025 5:00:00 AM, 0.275
Mar 16 2025 5:05:00 AM, 0.209
Mar 16 2025 5:10:00 AM, 0.117
Mar 16 2025 5:15:00 AM, 0.278
Mar 16 2025 5:20:00 AM, 0.281
Mar 16 2025 5:25:00 AM, 0.159
Mar 16 2025 5:30:00 AM, 0.194
Mar 16 2025 5:35:00 AM, 0.248
Mar 16 2025 5:40:00 AM, 0.358
Mar 16 2025 5:45:00 AM, 0.236
Mar 16 2025 5:50:00 AM, 0.2
Mar 16 2025 5:55:00 AM, 0.171
Mar 16 2025 6:00:00 AM, 0.245
Mar 16 2025 6:05:00 AM, 0.26
Mar 16 2025 6:10:00 AM, 0.23
Mar 16 2025 6:15:00 AM, 0.096
Mar 16 2025 6:20:00 AM, 0.203
Mar 16 2025 6:25:00 AM, 0.215
Mar 16 2025 6:30:00 AM, 0.275
Mar 16 2025 6:35:00 AM, 0.254
Mar 16 2025 6:40:00 AM, 0.293
Mar 16 2025 6:45:00 AM, 0.311
Mar 16 2025 6:50:00 AM, 0.4
Mar 16 2025 6:55:00 AM, 0.79
Mar 16 2025 7:00:00 AM, 1.878
Mar 16 2025 7:05:00 AM, 4.948
Mar 16 2025 7:10:00 AM, 8.623
Mar 16 2025 7:15:00 AM, 12.539
Mar 16 2025 7:20:00 AM, 22.788
Mar 16 2025 7:25:00 AM, 36.226
Mar 16 2025 7:30:00 AM, 47.67
Mar 16 2025 7:35:00 AM, 59.424
Mar 16 2025 7:40:00 AM, 85.688
Mar 16 2025 7:45:00 AM, 110.713
Mar 16 2025 7:50:00 AM, 128.005
Mar 16 2025 7:55:00 AM, 153.986
Mar 16 2025 8:00:00 AM, 182.543
Mar 16 2025 8:05:00 AM, 202.844
Mar 16 2025 8:10:00 AM, 210.098
Mar 16 2025 8:15:00 AM, 226.448
Mar 16 2025 8:20:00 AM, 254.167
Mar 16 2025 8:25:00 AM, 299.732
Mar 16 2025 8:30:00 AM, 384.805
Mar 16 2025 8:35:00 AM, 437.842
Mar 16 2025 8:40:00 AM, 498.021
Mar 16 2025 8:45:00 AM, 506.661
Mar 16 2025 8:50:00 AM, 550.685
Mar 16 2025 8:55:00 AM, 598.443
Mar 16 2025 9:00:00 AM, 602.321
Mar 16 2025 9:05:00 AM, 636.486
Mar 16 2025 9:10:00 AM, 667.504
Mar 16 2025 9:15:00 AM, 695.176
Mar 16 2025 9:20:00 AM, 810.469
Mar 16 2025 9:25:00 AM, 764.749
Mar 16 2025 9:30:00 AM, 741.524
Mar 16 2025 9:35:00 AM, 680.894
Mar 16 2025 9:40:00 AM, 729.913
Mar 16 2025 9:45:00 AM, 751.711
Mar 16 2025 9:50:00 AM, 941.703
Mar 16 2025 9:55:00 AM, 1073.88
Mar 16 2025 10:00:00 AM, 1078.639
Mar 16 2025 10:05:00 AM, 1111.565
Mar 16 2025 10:10:00 AM, 1210.467
Mar 16 2025 10:15:00 AM, 1322.607
Mar 16 2025 10:20:00 AM, 1338.483
Mar 16 2025 10:25:00 AM, 1248.086
Mar 16 2025 10:30:00 AM, 1193.739
Mar 16 2025 10:35:00 AM, 1153.812
Mar 16 2025 10:40:00 AM, 1137.18
Mar 16 2025 10:45:00 AM, 1172.281
Mar 16 2025 10:50:00 AM, 1100.627
Mar 16 2025 10:55:00 AM, 1113.007
Mar 16 2025 11:00:00 AM, 1160.643
Mar 16 2025 11:05:00 AM, 1141.296
Mar 16 2025 11:10:00 AM, 1120.452
Mar 16 2025 11:15:00 AM, 1055.763
Mar 16 2025 11:20:00 AM, 1075.59
Mar 16 2025 11:25:00 AM, 1158.03
Mar 16 2025 11:30:00 AM, 1292.131
Mar 16 2025 11:35:00 AM, 1284.648
Mar 16 2025 11:40:00 AM, 1668.534
Mar 16 2025 11:45:00 AM, 1426.891
Mar 16 2025 11:50:00 AM, 1334.695
Mar 16 2025 11:55:00 AM, 1551.486
Mar 16 2025 12:00:00 PM, 1658.53
Mar 16 2025 12:05:00 PM, 1627.824
Mar 16 2025 12:10:00 PM, 1828.466
Mar 16 2025 12:15:00 PM, 1722.79
Mar 16 2025 12:20:00 PM, 1429.171
Mar 16 2025 12:25:00 PM, 1375.241
Mar 16 2025 12:30:00 PM, 1263.729
Mar 16 2025 12:35:00 PM, 1382.179
Mar 16 2025 12:40:00 PM, 1508.174
Mar 16 2025 12:45:00 PM, 1424.346
Mar 16 2025 12:50:00 PM, 1730.324
Mar 16 2025 12:55:00 PM, 1874.784
Mar 16 2025 1:00:00 PM, 1917.822
Mar 16 2025 1:05:00 PM, 1496.798
Mar 16 2025 1:10:00 PM, 1798.735
Mar 16 2025 1:15:00 PM, 1802.865
Mar 16 2025 1:20:00 PM, 2112.646
Mar 16 2025 1:25:00 PM, 1879.654
Mar 16 2025 1:30:00 PM, 1605.362
Mar 16 2025 1:35:00 PM, 1527.862
Mar 16 2025 1:40:00 PM, 1403.496
Mar 16 2025 1:45:00 PM, 1346.207
Mar 16 2025 1:50:00 PM, 1528.982
Mar 16 2025 1:55:00 PM, 1597.325
Mar 16 2025 2:00:00 PM, 1569.03
Mar 16 2025 2:05:00 PM, 1473.425
Mar 16 2025 2:10:00 PM, 1391.894
Mar 16 2025 2:15:00 PM, 1373.223
Mar 16 2025 2:20:00 PM, 1326.541
Mar 16 2025 2:25:00 PM, 1309.783
Mar 16 2025 2:30:00 PM, 1328.958
Mar 16 2025 2:35:00 PM, 1460.526
Mar 16 2025 2:40:00 PM, 1555.089
Mar 16 2025 2:45:00 PM, 1382.533
Mar 16 2025 2:50:00 PM, 1530.559
Mar 16 2025 2:55:00 PM, 1583.964
Mar 16 2025 3:00:00 PM, 1269.308
Mar 16 2025 3:05:00 PM, 1428.775
Mar 16 2025 3:10:00 PM, 1276.538
Mar 16 2025 3:15:00 PM, 1186.64
Mar 16 2025 3:20:00 PM, 1081.894
Mar 16 2025 3:25:00 PM, 951.771
Mar 16 2025 3:30:00 PM, 1007.325
Mar 16 2025 3:35:00 PM, 1122.827
Mar 16 2025 3:40:00 PM, 1032.928
Mar 16 2025 3:45:00 PM, 1205.538
Mar 16 2025 3:50:00 PM, 1280.821
Mar 16 2025 3:55:00 PM, 1498.542
Mar 16 2025 4:00:00 PM, 1375.482
Mar 16 2025 4:05:00 PM, 958.13
Mar 16 2025 4:10:00 PM, 1210.806
Mar 16 2025 4:15:00 PM, 1097.48
Mar 16 2025 4:20:00 PM, 927.473
Mar 16 2025 4:25:00 PM, 715.706
Mar 16 2025 4:30:00 PM, 672.118
Mar 16 2025 4:35:00 PM, 750.268
Mar 16 2025 4:40:00 PM, 897.641
Mar 16 2025 4:45:00 PM, 833.804
Mar 16 2025 4:50:00 PM, 731.344
Mar 16 2025 4:55:00 PM, 529.961
Mar 16 2025 5:00:00 PM, 595.061
Mar 16 2025 5:05:00 PM, 746.114
Mar 16 2025 5:10:00 PM, 713.34
Mar 16 2025 5:15:00 PM, 651.569
Mar 16 2025 5:20:00 PM, 386.993
Mar 16 2025 5:25:00 PM, 347.12
Mar 16 2025 5:30:00 PM, 334.305
Mar 16 2025 5:35:00 PM, 430.069
Mar 16 2025 5:40:00 PM, 400.192
Mar 16 2025 5:45:00 PM, 405.586
Mar 16 2025 5:50:00 PM, 312.01
Mar 16 2025 5:55:00 PM, 246.213
Mar 16 2025 6:00:00 PM, 215.17
Mar 16 2025 6:05:00 PM, 213.212
Mar 16 2025 6:10:00 PM, 179.065
Mar 16 2025 6:15:00 PM, 157.7
Mar 16 2025 6:20:00 PM, 140.936
Mar 16 2025 6:25:00 PM, 110.955
Mar 16 2025 6:30:00 PM, 96.817
Mar 16 2025 6:35:00 PM, 75.135
Mar 16 2025 6:40:00 PM, 55.391
Mar 16 2025 6:45:00 PM, 43.247
Mar 16 2025 6:50:00 PM, 28.691
Mar 16 2025 6:55:00 PM, 20.66
Mar 16 2025 7:00:00 PM, 12.565
Mar 16 2025 7:05:00 PM, 8.092
Mar 16 2025 7:10:00 PM, 5.577
Mar 16 2025 7:15:00 PM, 3.443
Mar 16 2025 7:20:00 PM, 2.036
Mar 16 2025 7:25:00 PM, 1.062
Mar 16 2025 7:30:00 PM, 0.504
Mar 16 2025 7:35:00 PM, 0.308
Mar 16 2025 7:40:00 PM, 0.314
Mar 16 2025 7:45:00 PM, 0.168
Mar 16 2025 7:50:00 PM, 0.197
Mar 16 2025 7:55:00 PM, 0.2
Mar 16 2025 8:00:00 PM, 0.299
Mar 16 2025 8:05:00 PM, 0.159
Mar 16 2025 8:10:00 PM, 0.227
Mar 16 2025 8:15:00 PM, 0.278
Mar 16 2025 8:20:00 PM, 0.224
Mar 16 2025 8:25:00 PM, 0.18
Mar 16 2025 8:30:00 PM, 0.203
Mar 16 2025 8:35:00 PM, 0.138
Mar 16 2025 8:40:00 PM, 0.296
Mar 16 2025 8:45:00 PM, 0.129
Mar 16 2025 8:50:00 PM, 0.2
Mar 16 2025 8:55:00 PM, 0.215
Mar 16 2025 9:00:00 PM, 0.224
Mar 16 2025 9:05:00 PM, 0.257
Mar 16 2025 9:10:00 PM, 0.29
Mar 16 2025 9:15:00 PM, 0.355
Mar 16 2025 9:20:00 PM, 0.171
Mar 16 2025 9:25:00 PM, 0.129
Mar 16 2025 9:30:00 PM, 0.323
Mar 16 2025 9:35:00 PM, 0.32
Mar 16 2025 9:40:00 PM, 0.266
Mar 16 2025 9:45:00 PM, 0.221
Mar 16 2025 9:50:00 PM, 0.165
Mar 16 2025 9:55:00 PM, 0.296
Mar 16 2025 10:00:00 PM, 0.269
Mar 16 2025 10:05:00 PM, 0.254
Mar 16 2025 10:10:00 PM, 0.299
Mar 16 2025 10:15:00 PM, 0.165
Mar 16 2025 10:20:00 PM, 0.317
Mar 16 2025 10:25:00 PM, 0.206
Mar 16 2025 10:30:00 PM, 0.215
Mar 16 2025 10:35:00 PM, 0.197
Mar 16 2025 10:40:00 PM, 0.269
Mar 16 2025 10:45:00 PM, 0.206
Mar 16 2025 10:50:00 PM, 0.165
Mar 16 2025 10:55:00 PM, 0.215
Mar 16 2025 11:00:00 PM, 0.2
Mar 16 2025 11:05:00 PM, 0.269
Mar 16 2025 11:10:00 PM, 0.251
Mar 16 2025 11:15:00 PM, 0.269
Mar 16 2025 11:20:00 PM, 0.159
Mar 16 2025 11:25:00 PM, 0.194
Mar 16 2025 11:30:00 PM, 0.168
Mar 16 2025 11:35:00 PM, 0.182
Mar 16 2025 11:40:00 PM, 0.194
Mar 16 2025 11:45:00 PM, 0.18
Mar 16 2025 11:50:00 PM, 0.278
Mar 16 2025 11:55:00 PM, 0.194
Mar 17 2025 12:00:00 AM, 0.212
Mar 17 2025 12:05:00 AM, 0.242
Mar 17 2025 12:10:00 AM, 0.245
Mar 17 2025 12:15:00 AM, 0.326
Mar 17 2025 12:20:00 AM, 0.186
Mar 17 2025 12:25:00 AM, 0.18
Mar 17 2025 12:30:00 AM, 0.206
Mar 17 2025 12:35:00 AM, 0.209
Mar 17 2025 12:40:00 AM, 0.221
Mar 17 2025 12:45:00 AM, 0.269
Mar 17 2025 12:50:00 AM, 0.2
Mar 17 2025 12:55:00 AM, 0.32
Mar 17 2025 1:00:00 AM, 0.302
Mar 17 2025 1:05:00 AM, 0.239
Mar 17 2025 1:10:00 AM, 0.099
Mar 17 2025 1:15:00 AM, 0.275
Mar 17 2025 1:20:00 AM, 0.311
Mar 17 2025 1:25:00 AM, 0.218
Mar 17 2025 1:30:00 AM, 0.23
Mar 17 2025 1:35:00 AM, 0.236
Mar 17 2025 1:40:00 AM, 0.224
Mar 17 2025 1:45:00 AM, 0.215
Mar 17 2025 1:50:00 AM, 0.153
Mar 17 2025 1:55:00 AM, 0.233
Mar 17 2025 2:00:00 AM, 0.197
Mar 17 2025 2:05:00 AM, 0.156
Mar 17 2025 2:10:00 AM, 0.221
Mar 17 2025 2:15:00 AM, 0.317
Mar 17 2025 2:20:00 AM, 0.281
Mar 17 2025 2:25:00 AM, 0.272
Mar 17 2025 2:30:00 AM, 0.361
Mar 17 2025 2:35:00 AM, 0.272
Mar 17 2025 2:40:00 AM, 0.212
Mar 17 2025 2:45:00 AM, 0.218
Mar 17 2025 2:50:00 AM, 0.361
Mar 17 2025 2:55:00 AM, 0.263
Mar 17 2025 3:00:00 AM, 0.2
Mar 17 2025 3:05:00 AM, 0.192
Mar 17 2025 3:10:00 AM, 0.197
Mar 17 2025 3:15:00 AM, 0.257
Mar 17 2025 3:20:00 AM, 0.18
Mar 17 2025 3:25:00 AM, 0.18
Mar 17 2025 3:30:00 AM, 0.123
Mar 17 2025 3:35:00 AM, 0.177
Mar 17 2025 3:40:00 AM, 0.287
Mar 17 2025 3:45:00 AM, 0.287
Mar 17 2025 3:50:00 AM, 0.084
Mar 17 2025 3:55:00 AM, 0.242
Mar 17 2025 4:00:00 AM, 0.171
Mar 17 2025 4:05:00 AM, 0.126
Mar 17 2025 4:10:00 AM, 0.287
Mar 17 2025 4:15:00 AM, 0.245
Mar 17 2025 4:20:00 AM, 0.251
Mar 17 2025 4:25:00 AM, 0.32
Mar 17 2025 4:30:00 AM, 0.168
Mar 17 2025 4:35:00 AM, 0.12
Mar 17 2025 4:40:00 AM, 0.165
Mar 17 2025 4:45:00 AM, 0.373
Mar 17 2025 4:50:00 AM, 0.278
Mar 17 2025 4:55:00 AM, 0.209
Mar 17 2025 5:00:00 AM, 0.162
Mar 17 2025 5:05:00 AM, 0.263
Mar 17 2025 5:10:00 AM, 0.177
Mar 17 2025 5:15:00 AM, 0.251
Mar 17 2025 5:20:00 AM, 0.287
Mar 17 2025 5:25:00 AM, 0.284
Mar 17 2025 5:30:00 AM, 0.281
Mar 17 2025 5:35:00 AM, 0.251
Mar 17 2025 5:40:00 AM, 0.305
Mar 17 2025 5:45:00 AM, 0.159
Mar 17 2025 5:50:00 AM, 0.215
Mar 17 2025 5:55:00 AM, 0.281
Mar 17 2025 6:00:00 AM, 0.141
Mar 17 2025 6:05:00 AM, 0.293
Mar 17 2025 6:10:00 AM, 0.272
Mar 17 2025 6:15:00 AM, 0.102
Mar 17 2025 6:20:00 AM, 0.23
Mar 17 2025 6:25:00 AM, 0.23
Mar 17 2025 6:30:00 AM, 0.144
Mar 17 2025 6:35:00 AM, 0.29
Mar 17 2025 6:40:00 AM, 0.26
Mar 17 2025 6:45:00 AM, 0.293
Mar 17 2025 6:50:00 AM, 0.26
Mar 17 2025 6:55:00 AM, 0.484
Mar 17 2025 7:00:00 AM, 0.776
Mar 17 2025 7:05:00 AM, 1.509
Mar 17 2025 7:10:00 AM, 2.921
Mar 17 2025 7:15:00 AM, 4.519
Mar 17 2025 7:20:00 AM, 6.039
Mar 17 2025 7:25:00 AM, 8.754
Mar 17 2025 7:30:00 AM, 13.754
Mar 17 2025 7:35:00 AM, 24.734
Mar 17 2025 7:40:00 AM, 35.77
Mar 17 2025 7:45:00 AM, 35.784
Mar 17 2025 7:50:00 AM, 58.786
Mar 17 2025 7:55:00 AM, 84.002
Mar 17 2025 8:00:00 AM, 103.895
Mar 17 2025 8:05:00 AM, 101.648
Mar 17 2025 8:10:00 AM, 81.325
Mar 17 2025 8:15:00 AM, 81.257
Mar 17 2025 8:20:00 AM, 82.997
Mar 17 2025 8:25:00 AM, 85.828
Mar 17 2025 8:30:00 AM, 83.102
Mar 17 2025 8:35:00 AM, 97.007
Mar 17 2025 8:40:00 AM, 88.719
Mar 17 2025 8:45:00 AM, 110.082
Mar 17 2025 8:50:00 AM, 142.071
Mar 17 2025 8:55:00 AM, 170.768
Mar 17 2025 9:00:00 AM, 231.037
Mar 17 2025 9:05:00 AM, 201.017
Mar 17 2025 9:10:00 AM, 212.038
Mar 17 2025 9:15:00 AM, 287.489
Mar 17 2025 9:20:00 AM, 268.544
Mar 17 2025 9:25:00 AM, 253.219
Mar 17 2025 9:30:00 AM, 304.134
Mar 17 2025 9:35:00 AM, 326.789
Mar 17 2025 9:40:00 AM, 491.429
Mar 17 2025 9:45:00 AM, 511.319
Mar 17 2025 9:50:00 AM, 370.16
Mar 17 2025 9:55:00 AM, 279.096
Mar 17 2025 10:00:00 AM, 297.288
Mar 17 2025 10:05:00 AM, 408.534
Mar 17 2025 10:10:00 AM, 382.815
Mar 17 2025 10:15:00 AM, 316.367
Mar 17 2025 10:20:00 AM, 239.114
Mar 17 2025 10:25:00 AM, 300.846
Mar 17 2025 10:30:00 AM, 341.789
Mar 17 2025 10:35:00 AM, 388.873
Mar 17 2025 10:40:00 AM, 382.749
Mar 17 2025 10:45:00 AM, 427.575
Mar 17 2025 10:50:00 AM, 616.492
Mar 17 2025 10:55:00 AM, 441.892
Mar 17 2025 11:00:00 AM, 455.419
Mar 17 2025 11:05:00 AM, 306.297
Mar 17 2025 11:10:00 AM, 571.574
Mar 17 2025 11:15:00 AM, 677.25
Mar 17 2025 11:20:00 AM, 1165.316
Mar 17 2025 11:25:00 AM, 947.041
Mar 17 2025 11:30:00 AM, 727.622
Mar 17 2025 11:35:00 AM, 789.747
Mar 17 2025 11:40:00 AM, 863.341
Mar 17 2025 11:45:00 AM, 762.884
Mar 17 2025 11:50:00 AM, 792.558
Mar 17 2025 11:55:00 AM, 813.324
Mar 17 2025 12:00:00 PM, 727.1
Mar 17 2025 12:05:00 PM, 764.904
Mar 17 2025 12:10:00 PM, 890.226
Mar 17 2025 12:15:00 PM, 924.147
Mar 17 2025 12:20:00 PM, 990.66
Mar 17 2025 12:25:00 PM, 811.327
Mar 17 2025 12:30:00 PM, 854.246
Mar 17 2025 12:35:00 PM, 962.574
Mar 17 2025 12:40:00 PM, 1158.42
Mar 17 2025 12:45:00 PM, 1241.747
Mar 17 2025 12:50:00 PM, 1105.935
Mar 17 2025 12:55:00 PM, 1343.6
Mar 17 2025 1:00:00 PM, 1291.288
Mar 17 2025 1:05:00 PM, 1342.718
Mar 17 2025 1:10:00 PM, 1113.883
Mar 17 2025 1:15:00 PM, 1225.618
Mar 17 2025 1:20:00 PM, 1189.957
Mar 17 2025 1:25:00 PM, 1197.401
Mar 17 2025 1:30:00 PM, 1904.995
Mar 17 2025 1:35:00 PM, 1267.935
Mar 17 2025 1:40:00 PM, 1026.718
Mar 17 2025 1:45:00 PM, 1495.156
Mar 17 2025 1:50:00 PM, 1841.409
Mar 17 2025 1:55:00 PM, 1929.594
Mar 17 2025 2:00:00 PM, 1831.249
Mar 17 2025 2:05:00 PM, 1936.177
Mar 17 2025 2:10:00 PM, 1899.133
Mar 17 2025 2:15:00 PM, 1794.679
Mar 17 2025 2:20:00 PM, 1569.88
Mar 17 2025 2:25:00 PM, 1747.722
Mar 17 2025 2:30:00 PM, 1734.782
Mar 17 2025 2:35:00 PM, 1737.419
Mar 17 2025 2:40:00 PM, 1720.918
Mar 17 2025 2:45:00 PM, 1701.392
Mar 17 2025 2:50:00 PM, 1686.982
Mar 17 2025 2:55:00 PM, 1671.151
Mar 17 2025 3:00:00 PM, 1657.743
Mar 17 2025 3:05:00 PM, 1644.913
Mar 17 2025 3:10:00 PM, 1611.263
Mar 17 2025 3:15:00 PM, 1571.295
Mar 17 2025 3:20:00 PM, 1548.523
Mar 17 2025 3:25:00 PM, 1522.071
Mar 17 2025 3:30:00 PM, 1493.66
Mar 17 2025 3:35:00 PM, 1473.457
Mar 17 2025 3:40:00 PM, 1242.03
Mar 17 2025 3:45:00 PM, 1409.534
Mar 17 2025 3:50:00 PM, 1379.672
Mar 17 2025 3:55:00 PM, 1353.044
Mar 17 2025 4:00:00 PM, 1318.223
Mar 17 2025 4:05:00 PM, 1286.725
Mar 17 2025 4:10:00 PM, 1257.683
Mar 17 2025 4:15:00 PM, 1225.669
Mar 17 2025 4:20:00 PM, 1190.273
Mar 17 2025 4:25:00 PM, 1156.337
Mar 17 2025 4:30:00 PM, 1122.341
Mar 17 2025 4:35:00 PM, 1085.976
Mar 17 2025 4:40:00 PM, 1051.65
Mar 17 2025 4:45:00 PM, 1018.644
Mar 17 2025 4:50:00 PM, 984.109
Mar 17 2025 4:55:00 PM, 954.602
Mar 17 2025 5:00:00 PM, 919.176
Mar 17 2025 5:05:00 PM, 766.648
Mar 17 2025 5:10:00 PM, 643.364
Mar 17 2025 5:15:00 PM, 796.009
Mar 17 2025 5:20:00 PM, 752.796
Mar 17 2025 5:25:00 PM, 714.386
Mar 17 2025 5:30:00 PM, 673.489
Mar 17 2025 5:35:00 PM, 632.469
Mar 17 2025 5:40:00 PM, 609.017
Mar 17 2025 5:45:00 PM, 588.472
Mar 17 2025 5:50:00 PM, 596.432
Mar 17 2025 5:55:00 PM, 495.277
Mar 17 2025 6:00:00 PM, 470.272
Mar 17 2025 6:05:00 PM, 436.861
Mar 17 2025 6:10:00 PM, 374.05
Mar 17 2025 6:15:00 PM, 324.724
Mar 17 2025 6:20:00 PM, 284.789
Mar 17 2025 6:25:00 PM, 248.162
Mar 17 2025 6:30:00 PM, 210.718
Mar 17 2025 6:35:00 PM, 175.608
Mar 17 2025 6:40:00 PM, 138.331
Mar 17 2025 6:45:00 PM, 110.234
Mar 17 2025 6:50:00 PM, 90.838
Mar 17 2025 6:55:00 PM, 63.11
Mar 17 2025 7:00:00 PM, 45.408
Mar 17 2025 7:05:00 PM, 28.289
Mar 17 2025 7:10:00 PM, 17.396
Mar 17 2025 7:15:00 PM, 10.3
Mar 17 2025 7:20:00 PM, 5.133
Mar 17 2025 7:25:00 PM, 2.215
Mar 17 2025 7:30:00 PM, 1.059
Mar 17 2025 7:35:00 PM, 0.412
Mar 17 2025 7:40:00 PM, 0.326
Mar 17 2025 7:45:00 PM, 0.2
Mar 17 2025 7:50:00 PM, 0.287
Mar 17 2025 7:55:00 PM, 0.221
Mar 17 2025 8:00:00 PM, 0.203
Mar 17 2025 8:05:00 PM, 0.26
Mar 17 2025 8:10:00 PM, 0.245
Mar 17 2025 8:15:00 PM, 0.224
Mar 17 2025 8:20:00 PM, 0.168
Mar 17 2025 8:25:00 PM, 0.245
Mar 17 2025 8:30:00 PM, 0.281
Mar 17 2025 8:35:00 PM, 0.275
Mar 17 2025 8:40:00 PM, 0.177
Mar 17 2025 8:45:00 PM, 0.203
Mar 17 2025 8:50:00 PM, 0.192
Mar 17 2025 8:55:00 PM, 0.206
Mar 17 2025 9:00:00 PM, 0.239
Mar 17 2025 9:05:00 PM, 0.108
Mar 17 2025 9:10:00 PM, 0.203
Mar 17 2025 9:15:00 PM, 0.215
Mar 17 2025 9:20:00 PM, 0.215
Mar 17 2025 9:25:00 PM, 0.218
Mar 17 2025 9:30:00 PM, 0.18
Mar 17 2025 9:35:00 PM, 0.278
Mar 17 2025 9:40:00 PM, 0.296
Mar 17 2025 9:45:00 PM, 0.26
Mar 17 2025 9:50:00 PM, 0.254
Mar 17 2025 9:55:00 PM, 0.248
Mar 17 2025 10:00:00 PM, 0.159
Mar 17 2025 10:05:00 PM, 0.144
Mar 17 2025 10:10:00 PM, 0.194
Mar 17 2025 10:15:00 PM, 0.209
Mar 17 2025 10:20:00 PM, 0.156
Mar 17 2025 10:25:00 PM, 0.186
Mar 17 2025 10:30:00 PM, 0.245
Mar 17 2025 10:35:00 PM, 0.188
Mar 17 2025 10:40:00 PM, 0.305
Mar 17 2025 10:45:00 PM, 0.227
Mar 17 2025 10:50:00 PM, 0.168
Mar 17 2025 10:55:00 PM, 0.233
Mar 17 2025 11:00:00 PM, 0.26
Mar 17 2025 11:05:00 PM, 0.314
Mar 17 2025 11:10:00 PM, 0.168
Mar 17 2025 11:15:00 PM, 0.224
Mar 17 2025 11:20:00 PM, 0.236
Mar 17 2025 11:25:00 PM, 0.275
Mar 17 2025 11:30:00 PM, 0.221
Mar 17 2025 11:35:00 PM, 0.23
Mar 17 2025 11:40:00 PM, 0.248
Mar 17 2025 11:45:00 PM, 0.266
Mar 17 2025 11:50:00 PM, 0.203
Mar 17 2025 11:55:00 PM, 0.114
Mar 18 2025 12:00:00 AM, 0.156
Mar 18 2025 12:05:00 AM, 0.245
Mar 18 2025 12:10:00 AM, 0.23
Mar 18 2025 12:15:00 AM, 0.23
Mar 18 2025 12:20:00 AM, 0.18
Mar 18 2025 12:25:00 AM, 0.311
Mar 18 2025 12:30:00 AM, 0.141
Mar 18 2025 12:35:00 AM, 0.305
Mar 18 2025 12:40:00 AM, 0.162
Mar 18 2025 12:45:00 AM, 0.186
Mar 18 2025 12:50:00 AM, 0.15
